param maxNode := 15;
param moduleCapacity := 1000;

param: Links: link_nodeA link_nodeZ link_moduleCost :=
1 1 6 1
2 1 7 1
3 1 8 1
4 2 3 1
5 2 5 1
6 2 6 1
7 3 5 1
8 3 8 1
9 4 5 1
10 4 6 1
11 6 13 1
12 7 10 1
13 7 14 1
14 8 9 1
15 8 15 1
16 9 10 1
17 9 12 1
18 9 15 1
19 10 12 1
20 11 13 1
21 11 14 1
22 13 14 1
;

param: Demands: demand_nodeA demand_nodeZ demand_maxPath demand_volume :=
1 1 2 4 5981.0
2 1 3 4 816.0
3 1 4 4 563.0
4 1 5 4 431.0
5 1 6 4 1592.0
6 1 7 4 444.0
7 1 8 4 576.0
8 1 9 4 491.0
9 1 10 4 563.0
10 1 11 4 252.0
11 1 12 4 695.0
12 1 13 4 324.0
13 1 14 4 1556.0
14 1 15 4 695.0
15 2 1 4 7132.0
16 2 3 4 2644.0
17 2 4 4 2239.0
18 2 5 4 755.0
19 2 6 4 6102.0
20 2 7 4 1832.0
21 2 8 4 4930.0
22 2 9 4 253.0
23 2 10 4 1952.0
24 2 11 4 755.0
25 2 12 4 1090.0
26 2 13 4 563.0
27 2 14 4 419.0
28 2 15 4 1855.0
29 3 1 4 977.0
30 3 2 4 3151.0
31 3 4 4 312.0
32 3 5 4 240.0
33 3 6 19 252.0
34 3 7 4 38.0
35 3 8 4 1149.0
36 3 9 4 85.0
37 3 10 4 97.0
38 3 11 4 97.0
39 3 12 4 145.0
40 3 13 4 85.0
41 3 14 4 37.0
42 3 15 4 431.0
43 4 1 4 678.0
44 4 2 4 2675.0
45 4 3 4 370.0
46 4 5 4 982.0
47 4 6 4 922.0
48 4 7 4 72.0
49 4 8 4 158.0
50 4 9 4 72.0
51 4 10 4 240.0
52 4 11 4 145.0
53 4 12 4 145.0
54 4 13 4 1521.0
55 4 14 4 157.0
56 4 15 4 192.0
57 5 1 4 512.0
58 5 2 4 905.0
59 5 3 4 286.0
60 5 4 4 1177.0
61 5 6 4 98.0
62 5 7 4 37.0
63 5 8 4 120.0
64 5 9 4 61.0
65 5 10 4 61.0
66 5 11 4 37.0
67 5 12 4 86.0
68 5 13 4 85.0
69 5 14 4 38.0
70 5 15 4 86.0
71 6 1 4 1903.0
72 6 2 4 7275.0
73 6 3 19 298.0
74 6 4 4 1106.0
75 6 5 4 121.0
76 6 7 4 97.0
77 6 8 19 874.0
78 6 9 4 86.0
79 6 10 4 575.0
80 6 11 4 181.0
81 6 12 4 132.0
82 6 13 4 158.0
83 6 14 4 240.0
84 6 15 4 264.0
85 7 1 4 536.0
86 7 2 4 2189.0
87 7 3 4 49.0
88 7 4 4 84.0
89 7 5 4 48.0
90 7 6 4 120.0
91 7 8 19 61.0
92 7 9 4 265.0
93 7 10 4 193.0
94 7 11 4 97.0
95 7 12 4 60.0
96 7 13 4 61.0
97 7 14 4 73.0
98 7 15 4 192.0
99 8 1 4 691.0
100 8 2 4 5884.0
101 8 3 4 1368.0
102 8 4 4 192.0
103 8 5 4 143.0
104 8 6 19 1047.0
105 8 7 19 73.0
106 8 9 4 204.0
107 8 10 19 181.0
108 8 11 4 97.0
109 8 12 4 145.0
110 8 13 4 157.0
111 8 14 4 241.0
112 8 15 4 516.0
113 9 1 4 584.0
114 9 2 4 299.0
115 9 3 4 108.0
116 9 4 4 84.0
117 9 5 4 73.0
118 9 6 4 108.0
119 9 7 4 322.0
120 9 8 4 250.0
121 9 10 4 204.0
122 9 11 4 73.0
123 9 12 4 276.0
124 9 13 4 61.0
125 9 14 4 120.0
126 9 15 4 252.0
127 10 1 4 678.0
128 10 2 4 2331.0
129 10 3 4 120.0
130 10 4 4 286.0
131 10 5 4 73.0
132 10 6 4 690.0
133 10 7 4 228.0
134 10 8 19 215.0
135 10 9 4 250.0
136 10 11 4 419.0
137 10 12 4 1209.0
138 10 13 4 910.0
139 10 14 4 1137.0
140 10 15 4 670.0
141 11 1 4 298.0
142 11 2 4 905.0
143 11 3 4 120.0
144 11 4 4 180.0
145 11 5 4 49.0
146 11 6 4 215.0
147 11 7 4 120.0
148 11 8 4 120.0
149 11 9 4 84.0
150 11 10 4 500.0
151 11 12 4 240.0
152 11 13 4 612.0
153 11 14 4 384.0
154 11 15 4 157.0
155 12 1 4 833.0
156 12 2 4 1298.0
157 12 3 4 180.0
158 12 4 4 179.0
159 12 5 4 108.0
160 12 6 4 156.0
161 12 7 4 72.0
162 12 8 4 179.0
163 12 9 4 334.0
164 12 10 4 1439.0
165 12 11 4 286.0
166 12 13 4 97.0
167 12 14 4 97.0
168 12 15 4 934.0
169 13 1 4 393.0
170 13 2 4 678.0
171 13 3 4 107.0
172 13 4 4 1819.0
173 13 5 4 107.0
174 13 6 4 192.0
175 13 7 4 72.0
176 13 8 4 191.0
177 13 9 4 72.0
178 13 10 4 1082.0
179 13 11 4 727.0
180 13 12 4 121.0
181 13 14 4 313.0
182 13 15 4 193.0
183 14 1 4 1855.0
